County_Code,Age_Group,Facility,COMMUNITY,UNC,LARGE,SMALL,LT,NH
107,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
109,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
109,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
109,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
111,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
111,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
111,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
113,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
113,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
113,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
115,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
115,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
115,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
117,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
117,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
117,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
119,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
119,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
119,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
121,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
121,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
121,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
123,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
123,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
123,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
125,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.0,0.04646804753547735,0.0,0.0
125,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.0,0.04646804753547735,0.002422293895756341,0.0
125,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.0,0.04646804753547735,0.0041458727359507865,0.24064422815328448
127,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
127,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
127,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
129,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
129,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
129,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
131,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
131,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
131,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
133,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
133,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
133,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
135,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
135,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
135,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
137,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
137,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
137,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
139,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
139,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
139,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
141,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
141,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
141,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
143,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
143,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
143,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
145,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
145,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
145,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
147,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
147,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
147,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
149,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.0,0.04646804753547735,0.0,0.0
149,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.0,0.04646804753547735,0.002422293895756341,0.0
149,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.0,0.04646804753547735,0.0041458727359507865,0.24064422815328448
151,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
151,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
151,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
153,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
153,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
153,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
155,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
155,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
155,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
157,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
157,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
157,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
159,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
159,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
159,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
161,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
161,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
161,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
163,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
163,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
163,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
165,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
165,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
165,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
167,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
167,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
167,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
169,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
169,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
169,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
171,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
171,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
171,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
173,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
173,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
173,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
175,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
175,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
175,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
177,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
177,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
177,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
179,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
179,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
179,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
181,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
181,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
181,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
183,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
183,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
183,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
185,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
185,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
185,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
187,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
187,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
187,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
189,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
189,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.0,0.048035124433596026,0.002422293895756341,0.0
189,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.0,0.048035124433596026,0.0041458727359507865,0.24064422815328448
191,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
191,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
191,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
193,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
193,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
193,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
195,0,Catawba Valley Medical Center,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
195,1,Catawba Valley Medical Center,0.9495425816706476,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002422293895756341,0.0
195,2,Catawba Valley Medical Center,0.7071747746771687,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0041458727359507865,0.24064422815328448
197,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
197,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
197,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
199,0,Catawba Valley Medical Center,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
199,1,Catawba Valley Medical Center,0.9495425816706476,0.0,0.045493552261043395,0.002541572172552631,0.002422293895756341,0.0
199,2,Catawba Valley Medical Center,0.7071747746771687,0.0,0.045493552261043395,0.002541572172552631,0.0041458727359507865,0.24064422815328448
1,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
1,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
1,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
3,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
3,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
3,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
5,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
5,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
5,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
7,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
7,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
7,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
9,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
9,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
9,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
11,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
11,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
11,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
13,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
13,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
13,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
15,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
15,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
15,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
17,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
17,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
17,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
19,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
19,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
19,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
21,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
21,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
21,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
23,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
23,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
23,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
25,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
25,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
25,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
27,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
27,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
27,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
29,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
29,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
29,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
31,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
31,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
31,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
33,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
33,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
33,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
35,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
35,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
35,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
37,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.0,0.04646804753547735,0.0,0.0
37,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.0,0.04646804753547735,0.0026309159261703186,0.0
37,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.0,0.04646804753547735,0.003540955285379203,0.20553222586557618
39,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
39,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
39,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
41,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
41,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
41,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
43,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
43,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
43,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
45,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
45,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
45,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
47,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
47,1,Central Carolina Hospital,0.9493339596402337,0.0,0.045493552261043395,0.002541572172552631,0.0026309159261703186,0.0
47,2,Central Carolina Hospital,0.7428916944154487,0.0,0.045493552261043395,0.002541572172552631,0.003540955285379203,0.20553222586557618
49,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
49,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
49,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
51,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
51,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
51,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
53,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
53,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
53,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
55,0,Central Carolina Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
55,1,Central Carolina Hospital,0.9493339596402337,0.0,0.0,0.048035124433596026,0.0026309159261703186,0.0
55,2,Central Carolina Hospital,0.7428916944154487,0.0,0.0,0.048035124433596026,0.003540955285379203,0.20553222586557618
57,0,Central Carolina Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
57,1,Central Carolina Hospital,0.9493339596402337,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0026309159261703186,0.0
57,2,Central Carolina Hospital,0.7428916944154487,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003540955285379203,0.20553222586557618
59,0,Central Carolina Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
